,Field_ID,Elevation,Latitude,Longitude,Location,Slope,Rainfall,Min_temperature_C,Max_temperature_C,Ave_temps,Soil_Fertility,Soil_Type,pH,Pollution_Level,Plot_Size,Chosen_Crop,Annual_Yield,Standard_Yield
34946,34946,862.2355,-3.798873572,-3.677729399,Rural_Kilimani,28.575668,806.2,-2.7,29.5,13.4,0.64,Sandy,5.944110818,0.2375937268,1.3,coffee,0.4894006244,0.3764620187
7090,7090,794.08704,-8.674033652,0.8944543045,Rural_Sokoto,12.864825,1931.4,-2.3,27.9,12.8,0.68,Volcanic,3.935030542,0.06858685658,1.6,tea,1.118678541,0.6991740884
26047,26047,605.18964,-7.385405387,-2.411932729,Rural_Hawassa,2.700935,1091,-4.8,32.9,14.05,0.58,Loamy,5.014330699,0.4049110137,13.7,wheat,6.687659855,0.4881503544
38989,38989,763.8456,-4.037675314,-0.7136930671,Rural_Kilimani,6.3881826,1282.3,-3.2,32,14.4,0.61,Volcanic,4.058421066,0.7091722899,3.1,tea,1.29012213,0.4161684291
41582,41582,788.16364,-7.038467008,-7.011144119,Rural_Akatsi,12.997038,947.4,-3.4,31.3,13.95,0.6,Sandy,5.472832844,0.2017423756,1.2,potato,0.7113152999,0.5927627499
21547,21547,838.5278,-1.172054417,-2.781311116,Rural_Kilimani,9.37915,1112.9,-2.7,27.6,12.45,0.61,Rocky,6.095323178,0.0483255971,4,coffee,1.692427265,0.4231068164
34431,34431,442.32376,-9.399450263,-3.961520112,Rural_Hawassa,12.799886,1385.7,-5.9,30.9,12.5,0.64,Silt,6.430875652,0.007092520962,0.6,wheat,0.3381757256,0.5636262094
30393,30393,678.9252,-5.727310277,0.583635905,Rural_Sokoto,2.1646903,1312.5,-3.9,32.5,14.3,0.6,Volcanic,4.915720399,0.792791127,10.6,tea,5.645016376,0.5325487147
2579,2579,1016.44,-3.077962655,-7.646294762,Rural_Kilimani,24.620237,882.1,-1.3,28.2,13.45,0.64,Sandy,5.784098761,0.06621263476,1.6,potato,1.031503578,0.6446897365
38272,38272,463.1196,-11.19722186,-9.367057496,Rural_Akatsi,0.98825866,1949.4,-5.3,32.9,13.8,0.64,Silt,6.265127606,0.02366573376,10.3,banana,5.941187467,0.5768143171
30752,30752,802.3984,-3.690736935,-1.803809773,Rural_Kilimani,6.378459,1136.8,-3,30.5,13.75,0.6,Sandy,4.838621887,0.5285764146,3.6,tea,1.462932158,0.406370044
20419,20419,805.01715,-1.072929166,-2.79482496,Rural_Kilimani,12.0375805,1096.4,-2.9,27.9,12.5,0.61,Sandy,4.508614179,0.03879497137,1.3,wheat,0.5490186732,0.4223220563
45075,45075,402.73782,-10.61598744,-6.844473383,Rural_Hawassa,6.457325,1691.8,-6,33.6,13.8,0.64,Silt,7.104542407,0.08310678126,2.9,wheat,1.38437146,0.4773694691
18334,18334,691.56195,-7.691792527,-3.655206327,Rural_Hawassa,6.0434203,1091.7,-4,31,13.5,0.59,Sandy,4.88278161,0.06705931729,3.3,cassava,1.69215857,0.5127753243
8278,8278,748.3295,-8.92184678,-7.628276304,Rural_Akatsi,8.115915,1595.1,-3,28.4,12.7,0.64,Volcanic,5.814220617,0.07293312518,4.2,coffee,2.378170834,0.5662311509
27971,27971,247.9342,-12.27408255,-8.087746981,Rural_Akatsi,2.1767175,1690.9,-7.5,30.4,11.45,0.63,Silt,6.714553918,0.06933050019,6.9,banana,2.653027585,0.3844967515
30176,30176,882.0696,-3.515014899,-2.236252764,Rural_Kilimani,1.1688623,1135.7,-2.3,28.8,13.25,0.58,Rocky,6.120481005,0.4399675937,8.5,wheat,4.450614594,0.523601717
20735,20735,724.4762,-9.845513893,-2.033545112,Rural_Sokoto,32.37175,1947.2,-2.9,29.3,13.2,0.74,Volcanic,4.825180015,0.3324319213,1.4,tea,1.108427946,0.7917342472
30800,30800,382.16306,-11.39547237,-7.029162577,Rural_Hawassa,14.083787,1795.4,-6.2,31.1,12.45,0.67,Silt,7.064221522,0.01451326306,1.7,banana,0.6927137258,0.4074786622
39195,39195,659.45355,-8.660516572,-5.695796689,Rural_Hawassa,9.560037,1292,-4.1,34.1,15,0.62,Volcanic,4.681741381,0.1450627789,3.9,cassava,1.59782963,0.409699905
43438,43438,629.25616,-9.66078047,-0.9884745508,Rural_Sokoto,9.32063,1896.5,-3.8,34.5,15.35,0.66,Silt,5.525427689,0.1452094778,3.1,banana,1.745379797,0.563025741
29524,29524,599.15796,-2.257926486,-5.808412051,Rural_Kilimani,7.4646206,347.3,-5.5,32.7,13.6,0.54,Loamy,5.245084895,0.3281993094,4.9,wheat,2.704007808,0.5518383281
21656,21656,825.3628,-5.231684021,-4.821901479,Rural_Kilimani,2.646994,626.1,-3.2,27.8,12.3,0.55,Sandy,6.136652738,0.2801632131,9.5,maize,5.360350578,0.5642474293
18536,18536,553.03656,-0.4736719655,-3.339883313,Rural_Kilimani,22.930399,689.1,-5.6,32.6,13.5,0.62,Loamy,5.607785156,0.006870625803,1.1,potato,0.7588109801,0.6898281637
11321,11321,391.81512,-11.30986419,-5.484079808,Rural_Hawassa,23.826342,1780.4,-6,32.2,13.1,0.7,Silt,7.062431554,0.02252057693,1.1,wheat,0.5288659919,0.4807872654
42115,42115,885.63446,-2.167812622,-7.948103932,Rural_Kilimani,18.000225,772.6,-2.6,28.8,13.1,0.61,Rocky,5.976956625,0.02385559163,1.7,potato,0.9691734589,0.5701020347
40282,40282,654.85236,-2.447165602,-2.731760357,Rural_Kilimani,5.8304443,849.7,-4.6,33.1,14.25,0.57,Sandy,5.876245261,0.3038940965,3.3,wheat,1.603138541,0.4857995578
27359,27359,901.3067,-2.26243218,-8.281445404,Rural_Kilimani,29.828056,835.3,-2.4,27.6,12.6,0.65,Sandy,6.373906003,0.01314730273,0.7,coffee,0.260382248,0.37197464
33437,33437,416.67596,-10.86380056,-5.695796689,Rural_Hawassa,23.81807,1718.6,-5.9,33.8,13.95,0.7,Silt,6.108042807,0.1217154591,1,coffee,0.5186616618,0.5186616618
17208,17208,667.41864,-9.408461649,-4.85343378,Rural_Hawassa,12.650472,1572.1,-3.8,28.7,12.45,0.65,Volcanic,4.429463332,0.0159481737,2,tea,1.560774754,0.7803873771
16425,16425,740.5232,-7.655746981,-0.1145793404,Rural_Sokoto,15.917256,1600.6,-3.1,31.4,14.15,0.66,Volcanic,4.062820304,0.3664385358,1.8,tea,1.144820469,0.6360113716
11343,11343,860.8212,-7.133086566,-7.659808605,Rural_Akatsi,3.4044006,1142.8,-2.4,30.5,14.05,0.59,Rocky,4.629903902,0.1246055488,5.8,cassava,2.444687026,0.4214977631
24184,24184,755.04016,-3.397866875,-1.074062226,Rural_Kilimani,12.6611395,1248.8,-3.3,28.4,12.55,0.63,Volcanic,5.29193596,0.4871968652,0.8,tea,0.4695043527,0.5868804409
2325,2325,707.7906,-9.525609673,-0.3172869923,Rural_Sokoto,11.69069,1984.1,-3.1,29.4,13.15,0.68,Volcanic,5.330725353,0.2526980165,3.3,coffee,1.833025103,0.5554621525
23700,23700,652.5046,-9.68781463,-0.8308130438,Rural_Sokoto,1.6608028,1930.2,-3.6,30,13.2,0.64,Volcanic,4.874768019,0.1834536018,8.2,banana,4.429054751,0.5401286282
44227,44227,350.66342,-10.80522655,-6.704830334,Rural_Hawassa,2.4595923,1658.8,-6.6,30.3,11.85,0.62,Silt,5.799539037,0.08532530749,7.3,rice,4.487688599,0.6147518629
39880,39880,1122.2521,-2.429142829,-8.254417717,Rural_Kilimani,3.4480772,1065.4,-0.1,29.9,14.9,0.58,Rocky,5.005266191,0.01612745389,13.9,tea,6.427631454,0.462419529
18295,18295,758.77496,-5.493014229,-5.754356677,Rural_Kilimani,15.722847,549.1,-3.9,27,11.55,0.58,Sandy,4.794291342,0.3046337564,1.7,potato,0.9390758336,0.5523975492
30174,30174,853.8916,-3.830413425,-3.574123266,Rural_Kilimani,8.304493,814.9,-2.8,28.9,13.05,0.58,Rocky,5.18604358,0.2462133774,3.2,wheat,1.611718529,0.5036620404
10850,10850,618.99506,-5.686759038,-0.3893608241,Rural_Sokoto,5.5788193,1163.3,-4.6,29.2,12.3,0.6,Loamy,5.365289957,0.9503488646,3.5,potato,1.728103574,0.4937438784
1068,1068,846.8267,-5.033433519,-4.997581444,Rural_Kilimani,17.946817,624.6,-3,29.2,13.1,0.6,Rocky,5.46437474,0.2904005325,1.8,potato,1.047986781,0.5822148782
34533,34533,441.55396,-9.52110398,-5.812916666,Rural_Hawassa,10.7822075,1372,-6,35.3,14.65,0.63,Silt,7.047935305,0.1234197696,4.8,rice,2.674826075,0.5572554324
32179,32179,324.09155,-11.45855207,-4.781359948,Rural_Hawassa,10.44049,1715.1,-6.8,33.1,13.15,0.65,Silt,7.453119934,0.01540801112,3.1,wheat,1.317692687,0.4250621573
27417,27417,366.98987,-11.7694449,-5.610209014,Rural_Hawassa,19.220703,1780.3,-6.4,32.4,13,0.69,Silt,6.810245641,0.00341369509,1.9,wheat,0.9614862094,0.5060453734
5876,5876,296.48047,-11.65229688,-6.119230451,Rural_Hawassa,3.2134392,1703.6,-7.1,34,13.45,0.63,Silt,7.253970506,0.008863094742,8.7,wheat,3.889905063,0.4471155245
44622,44622,275.08197,-13.06257886,-7.083217951,Rural_Hawassa,9.062323,1606,-7.3,29.4,11.05,0.64,Silt,5.825346497,4.09E-05,4.9,banana,2.120016868,0.4326565036
20850,20850,77.08461,-12.16144022,-6.970602589,Rural_Hawassa,26.681183,1499.4,-9.2,33.3,12.05,0.69,Silt,5.324318023,0.002391531967,1.8,wheat,0.7851565869,0.4361981038
5426,5426,283.7488,-12.89586821,-7.578725545,Rural_Hawassa,10.925804,1631,-7.4,33.8,13.2,0.65,Silt,6.636015712,0.001064128953,4.3,rice,2.412188655,0.5609741058
7040,7040,639.518,-4.456704785,-7.70485475,Rural_Kilimani,7.480551,513.7,-5,32.5,13.75,0.55,Sandy,4.848766715,0.3125290569,2.4,wheat,0.9839219724,0.4099674885
13452,13452,717.1712,-4.019652541,-2.691218827,Rural_Kilimani,8.377286,843.3,-4,31.8,13.9,0.58,Sandy,6.099889274,0.3479478625,3.5,maize,1.69713743,0.4848964086
27466,27466,798.7004,-10.96292581,0.5881405195,Rural_Sokoto,6.59843,2320.7,-2,29.5,13.75,0.69,Volcanic,4.874210411,0.2199243899,2.2,tea,1.497434604,0.6806520928
39783,39783,563.1733,-1.275685361,-6.357975019,Rural_Kilimani,25.363585,303.5,-5.9,32.9,13.5,0.59,Loamy,6.450450985,0.1208301019,1.3,potato,0.7272313681,0.5594087447
12496,12496,825.4089,-10.67005575,0.4484974704,Rural_Sokoto,11.376424,2310.1,-1.9,28.4,13.25,0.7,Volcanic,4.618861192,0.2858208396,3.2,tea,2.073735454,0.6480423294
36436,36436,768.33997,-8.128844771,-7.596744002,Rural_Akatsi,15.332205,1349.7,-3.1,27.9,12.4,0.64,Volcanic,4.510429561,0.05383391381,2,tea,1.379902496,0.6899512479
22198,22198,603.38135,-8.358635126,-5.767870521,Rural_Hawassa,10.2922,1110.7,-4.9,28.7,11.9,0.61,Loamy,4.976862753,0.2348526871,3.7,cassava,2.097341266,0.5668489908
7062,7062,740.72284,-3.762828027,-3.132671046,Rural_Kilimani,13.832162,784.4,-3.9,33.3,14.7,0.59,Sandy,5.007176882,0.3072090271,1.2,cassava,0.5919633116,0.4933027597
21522,21522,259.69675,-11.93615555,-6.416535007,Rural_Hawassa,15.30593,1683.9,-7.4,33.8,13.2,0.67,Silt,6.271563736,0.001629727024,1.2,rice,0.6844713993,0.5703928327
19834,19834,847.2653,-3.654691389,-4.875956853,Rural_Kilimani,29.484867,632.7,-3,30.4,13.7,0.63,Sandy,6.337442946,0.1942259052,1,maize,0.5966109318,0.5966109318
20112,20112,683.1772,-7.691792527,-3.587637109,Rural_Hawassa,11.398324,1090.8,-4.1,33.1,14.5,0.61,Sandy,4.981170017,0.07014517104,4.1,cassava,2.147987063,0.5238992837
30367,30367,494.54166,-10.37718569,-7.817470112,Rural_Akatsi,8.400823,1769.4,-5.2,32.9,13.85,0.65,Silt,6.530135605,0.04589845653,2.6,coffee,1.330355241,0.5116750926
33830,33830,762.11475,-3.064445575,-3.587637109,Rural_Kilimani,2.8853123,746.6,-3.7,31,13.65,0.56,Sandy,6.586465098,0.267503751,9.2,wheat,5.28236056,0.5741696261
6428,6428,174.94122,-12.31913948,-7.339980977,Rural_Akatsi,13.960837,1597.2,-8.3,32,11.85,0.66,Silt,6.603140689,0.008707362581,1.5,rice,0.7784422122,0.5189614748
39943,39943,685.0577,-8.367646512,-4.475046163,Rural_Hawassa,35.09549,1238.1,-3.9,30.2,13.15,0.69,Volcanic,4.57841507,0.05108658165,1.2,tea,0.8633072246,0.7194226872
29736,29736,526.8063,-7.133086566,-3.781335532,Rural_Hawassa,0.97474366,744.8,-5.8,32.1,13.15,0.55,Loamy,5.03085082,0.1113583942,6.6,potato,4.200158454,0.6363876445
33141,33141,579.29047,-9.277796545,-2.438960415,Rural_Hawassa,25.487062,1616.5,-4.5,30.4,12.95,0.69,Silt,5.571535948,0.0410068666,1.8,coffee,0.7733484041,0.4296380023
7028,7028,341.5109,-12.87333975,-8.452620755,Rural_Akatsi,0.27107868,1723.3,-6.6,34,13.7,0.62,Silt,6.916630968,0.003345298071,9.8,wheat,4.857377962,0.4956508125
11015,11015,679.8309,-2.947297551,-4.159723149,Rural_Kilimani,12.980159,566.3,-4.6,29.9,12.65,0.58,Sandy,5.345500565,0.1697772897,1.8,maize,0.7959381853,0.4421878807
37366,37366,756.22363,-2.334523271,-7.961617776,Rural_Kilimani,3.2236202,641.5,-3.8,29.6,12.9,0.55,Sandy,5.506938295,0.02617995886,6.2,potato,4.047355881,0.6527993357
19055,19055,789.80206,-1.018860847,-1.695699025,Rural_Kilimani,3.394179,1358.1,-2.9,29.6,13.35,0.61,Volcanic,5.046068688,0.02580767992,5.1,tea,3.566084587,0.699232272
28598,28598,695.6462,-8.196430169,-7.502147098,Rural_Akatsi,25.070923,1301.8,-3.6,31,13.7,0.67,Volcanic,4.501265227,0.05510184933,1.3,cassava,0.5277072521,0.4059286555
12701,12701,753.04236,-5.429934523,-5.375969061,Rural_Kilimani,14.455738,539.5,-4,30.7,13.35,0.58,Sandy,4.836505267,0.3041811816,1.9,wheat,0.8244507352,0.4339214396
23839,23839,454.7902,-0.7395078664,-4.245310825,Rural_Kilimani,21.99725,378.5,-6.8,32.3,12.75,0.59,Loamy,5.76781479,0.007969724504,1.9,potato,1.227580986,0.6460952559
4277,4277,661.2213,-2.140778462,-2.979514154,Rural_Kilimani,8.366761,819.2,-4.5,28.5,12,0.58,Sandy,6.065259782,0.2216647849,3,potato,1.631356851,0.543785617
13762,13762,257.92404,-13.07609594,-7.267907145,Rural_Hawassa,3.894174,1586.5,-7.5,33.1,12.8,0.62,Silt,7.154252211,9.37E-05,8.1,wheat,3.757383648,0.4638745245
13958,13958,775.12854,-4.785620391,-3.344387927,Rural_Kilimani,25.117043,754.4,-3.6,30.6,13.5,0.63,Sandy,5.161040038,0.2064078784,1.6,potato,0.9583879707,0.5989924817
33050,33050,480.1023,-7.002421462,-0.8398222727,Rural_Sokoto,5.383249,1120,-5.9,32.1,13.1,0.59,Loamy,5.238829688,0.6954669332,4.7,wheat,1.864850956,0.3967767991
38122,38122,798.5421,-4.974859507,-5.614713628,Rural_Kilimani,15.430179,549.4,-3.5,30.5,13.5,0.58,Sandy,4.898833593,0.3074074428,1.3,wheat,0.577517554,0.4442442723
8140,8140,730.4946,-10.67456145,-0.9749607073,Rural_Sokoto,9.1565275,2175.3,-2.7,30.5,13.9,0.68,Volcanic,4.560955093,0.2546854327,3.7,banana,1.792620044,0.4844919037
25893,25893,505.14313,-9.106580202,-6.704830334,Rural_Akatsi,9.9195175,1330.8,-5.5,31.1,12.8,0.62,Silt,7.235846053,0.04603291851,4.2,banana,1.362423115,0.3243864559
43493,43493,650.7738,-5.619173639,-7.637285533,Rural_Amanzi,11.036328,605.2,-4.8,31.3,13.25,0.57,Sandy,5.826960533,0.4146708973,3.4,wheat,1.648011874,0.4847093747
16247,16247,497.51074,-9.705837403,-3.312855626,Rural_Hawassa,14.178269,1569.5,-5.4,33.7,14.15,0.65,Silt,5.4230888,0.007473029722,0.6,rice,0.4116963695,0.6861606158
21749,21749,768.41736,-5.524554081,-7.389531736,Rural_Amanzi,5.351959,682.9,-3.7,29.4,12.85,0.56,Sandy,4.907735766,0.4418154413,2.3,maize,0.8871392538,0.3857127191
13602,13602,756.51825,-4.262959976,-0.8668499597,Rural_Kilimani,5.780602,1238.6,-3.3,31.9,14.3,0.6,Volcanic,4.5028091,0.7843663799,3.1,tea,1.448350071,0.4672097003
5697,5697,179.06644,-12.01275234,-6.952584131,Rural_Hawassa,23.462244,1611.5,-8.2,33.6,12.7,0.69,Silt,6.552925832,0.00330440263,1.5,banana,0.6133959665,0.4089306443
31849,31849,841.1453,-8.074776452,-0.4704438849,Rural_Sokoto,1.4921784,1769,-2,30.4,14.2,0.63,Volcanic,4.36927148,0.2227319307,7.4,tea,5.431037165,0.7339239413
13561,13561,473.2352,-14.24757618,-6.970602589,Rural_Hawassa,4.9320292,1473.2,-5.7,32.5,13.4,0.62,Silt,6.162632783,6.90E-09,3.8,wheat,2.073101856,0.5455531201
35884,35884,500.4801,-9.142625748,-5.826430509,Rural_Hawassa,1.0374519,1289.7,-5.7,30.1,12.2,0.59,Peaty,5.675303711,0.07154565459,10.4,banana,5.180072539,0.498083898
23305,23305,813.04205,-1.924505187,-0.8938776466,Rural_Kilimani,6.23337,1470,-2.6,29.9,13.65,0.62,Volcanic,4.322754741,0.0872270045,3.2,tea,2.130075174,0.6656484917
23319,23319,552.54834,-2.609370559,-4.785864563,Rural_Kilimani,4.5300674,361,-6,34.3,14.15,0.53,Loamy,6.240749744,0.1352236074,3,maize,1.888295139,0.6294317131
15431,15431,709.8511,-9.020972031,-0.3803515951,Rural_Sokoto,25.314608,1866.9,-3.1,31.5,14.2,0.71,Volcanic,3.831954821,0.1391163425,1.6,tea,1.196618942,0.7478868385
14784,14784,645.8809,-7.277268749,-2.592117308,Rural_Hawassa,9.92063,1077.8,-4.5,32.1,13.8,0.6,Sandy,6.403360391,0.3608032546,2.1,wheat,1.029095907,0.4900456701
13631,13631,520.4558,-1.762300231,-4.402972332,Rural_Kilimani,13.094103,404.7,-6.2,31.8,12.8,0.56,Loamy,5.996889298,0.05600092218,1.3,maize,0.8069437765,0.6207259819
23883,23883,571.7585,-10.29608322,-5.812916666,Rural_Hawassa,24.110104,1744.5,-4.6,30.9,13.15,0.7,Silt,7.140652973,0.2743229401,1.3,banana,0.5124758795,0.394212215
42465,42465,660.62244,-6.997915769,-6.488608839,Rural_Akatsi,13.769729,762,-4.7,32.2,13.75,0.59,Sandy,4.644087746,0.2450537364,1.2,potato,0.6122125297,0.5101771081
40775,40775,473.88824,-0.9332526754,-4.718295346,Rural_Kilimani,18.451283,318.4,-6.7,31.3,12.3,0.57,Loamy,6.237904083,0.01557942628,1.6,wheat,1.105811959,0.6911324743
3776,3776,731.0339,-2.429142829,-3.574123266,Rural_Kilimani,1.0439566,747.1,-4,32.3,14.15,0.55,Sandy,6.318063086,0.2058669596,10.5,maize,5.754536059,0.5480510532
4503,4503,516.00287,-7.26375167,-0.9839699363,Rural_Sokoto,17.690845,1189.2,-5.5,32.8,13.65,0.64,Loamy,4.559271932,0.6031219182,1.6,banana,0.4971452759,0.3107157974
23868,23868,854.44934,-7.227706124,-7.425568652,Rural_Akatsi,1.124287,1146.3,-2.4,29.3,13.45,0.58,Rocky,5.920574063,0.1253904234,9.1,cassava,4.781492162,0.5254386991
772,772,463.18942,-9.818479733,-3.258800252,Rural_Hawassa,8.600417,1570.1,-5.7,33.2,13.75,0.64,Silt,5.732776169,0.009569265845,2.6,cassava,1.295881045,0.4984157866
5665,5665,377.91718,-10.77819239,-6.132744294,Rural_Hawassa,9.06222,1666.8,-6.3,33.4,13.55,0.65,Silt,6.534081601,0.1820294044,2.4,coffee,1.222999133,0.5095829723
3885,3885,747.6985,-4.416153546,-2.083095871,Rural_Kilimani,3.8540583,981.5,-3.7,31,13.65,0.58,Sandy,6.715882162,0.5417060167,11.1,coffee,2.867814718,0.2583616863
33898,33898,436.06183,-14.43230961,-7.038171806,Rural_Hawassa,11.535947,1356.9,-6.2,32.9,13.35,0.63,Silt,5.784866054,2.68E-09,4.1,wheat,2.070713402,0.5050520492
17728,17728,662.242,-10.77819239,-0.5199946442,Rural_Sokoto,3.7326145,2142.6,-3.3,33.3,15,0.67,Volcanic,5.513274151,0.338921506,9.1,coffee,5.71492485,0.6280137197
9561,9561,367.77737,-9.822985427,-3.49754482,Rural_Hawassa,6.210457,1455.3,-6.6,34.2,13.8,0.62,Silt,6.256672123,0.01672750592,2.8,wheat,1.501356291,0.5361986752
35269,35269,696.60785,-5.470485762,-7.087722565,Rural_Amanzi,4.1252093,569.5,-4.4,30.1,12.85,0.55,Sandy,5.512895883,0.4141366461,3,maize,1.252517985,0.4175059949
42466,42466,615.3254,-9.692320323,-0.0199824362,Rural_Sokoto,11.943893,1939.1,-3.9,28.7,12.4,0.68,Silt,5.632685681,0.3186588818,0.6,coffee,0.268000984,0.4466683067
17808,17808,559.70996,-6.903296211,-1.704708254,Rural_Sokoto,0.93367445,1052.8,-5.3,29,11.85,0.57,Loamy,5.201731582,0.7452821956,13,potato,6.687355461,0.5144119586
35865,35865,820.955,-4.560335729,-5.051636818,Rural_Kilimani,18.781708,580.3,-3.3,30,13.35,0.59,Sandy,5.539275822,0.2725005805,1.2,potato,0.7591773608,0.6326478006
33185,33185,757.0393,-6.069742963,-5.718319762,Rural_Amanzi,7.2070174,628.8,-3.9,28.5,12.3,0.56,Sandy,5.478402907,0.2682435802,2.1,wheat,1.033399584,0.49209504
4162,4162,744.8965,-6.322061784,-5.695796689,Rural_Amanzi,9.162877,663.8,-3.9,30.8,13.45,0.57,Sandy,6.329784102,0.2513490519,3,potato,1.621639582,0.5405465272
6133,6133,517.11804,-9.638252004,-7.547193243,Rural_Akatsi,23.187704,1576.3,-5.2,33.1,13.95,0.68,Silt,5.78893453,0.05615600182,0.6,coffee,0.2793761062,0.4656268437
34405,34405,357.24033,-10.93138596,-5.740842834,Rural_Hawassa,6.8469453,1667.8,-6.6,32.7,13.05,0.64,Silt,6.319148805,0.1086021982,4.2,wheat,2.145277754,0.5107804176
19232,19232,655.50305,-2.996860177,-6.749876479,Rural_Kilimani,8.877096,420.1,-5,31.5,13.25,0.55,Sandy,5.119893738,0.2020190419,4.1,cassava,1.894830809,0.4621538559
16377,16377,722.4401,-2.613876252,-2.952486467,Rural_Kilimani,16.807808,860,-4,30.1,13.05,0.61,Sandy,5.05367934,0.3251271923,1.5,wheat,0.6075333436,0.4050222291
32736,32736,458.60388,-9.985190383,-7.056190264,Rural_Akatsi,13.946085,1583.3,-5.7,29.4,11.85,0.65,Silt,6.248851093,0.05972800967,0.8,wheat,0.4282563704,0.535320463
34646,34646,695.121,-7.844986097,-3.047083371,Rural_Hawassa,24.797626,1217.7,-3.9,31.5,13.8,0.66,Volcanic,5.186562179,0.1114957703,1.3,cassava,0.6168858199,0.4745275538
42822,42822,688.539,-2.266937873,-3.470517133,Rural_Kilimani,1.3894687,732.3,-4.4,30.6,13.1,0.55,Sandy,6.68653174,0.1945981102,14.5,maize,7.709242946,0.5316719273
1863,1863,466.44058,-11.91813278,-9.4616544,Rural_Akatsi,23.80594,2016.6,-4.8,31.9,13.55,0.72,Silt,5.478160512,0.007460668219,1.2,coffee,0.6299033466,0.5249194555
24897,24897,502.58893,-1.059412086,-3.429975602,Rural_Kilimani,26.870272,603,-6.2,31.8,12.8,0.62,Loamy,4.846051671,0.02900649244,1.6,potato,1.024800301,0.6405001883
40418,40418,314.16144,-13.05356748,-8.218380802,Rural_Hawassa,1.9610552,1657,-6.9,32.2,12.65,0.62,Silt,6.567991743,0.001091153301,12.7,wheat,6.606794205,0.5202200161
16723,16723,756.1541,-4.362085227,-2.326345053,Rural_Kilimani,18.078764,946.3,-3.6,27,11.7,0.62,Sandy,5.246071845,0.4381199544,0.6,potato,0.3234150505,0.5390250842
4962,4962,743.75665,-4.276477055,-0.5515269456,Rural_Kilimani,12.009633,1273.4,-3.4,28.9,12.75,0.63,Volcanic,5.145291474,0.7455954697,1.1,tea,0.5531690078,0.5028809162
5195,5195,766.3232,-4.208891657,-1.236228348,Rural_Kilimani,16.697765,1186.2,-3.3,29.5,13.1,0.63,Sandy,5.741943819,0.7678510534,0.9,wheat,0.2896935191,0.3218816879
30896,30896,399.3236,-14.59902026,-7.249888687,Rural_Hawassa,9.727881,1260.3,-6.5,30.7,12.1,0.62,Silt,6.084484951,7.44E-10,4.5,rice,2.83989333,0.6310874066
32122,32122,558.7252,-9.998707463,-4.659735357,Rural_Hawassa,1.3280481,1653.5,-4.7,33.6,14.45,0.62,Silt,5.638977417,0.03100018727,8.4,coffee,3.782071425,0.4502465983
29364,29364,759.95044,-7.597172969,-6.87150107,Rural_Akatsi,1.0874779,1088,-3.4,28.5,12.55,0.58,Sandy,6.285719489,0.1816114069,7.7,coffee,3.135224388,0.4071719985
33803,33803,436.91107,-9.53462106,-3.920978581,Rural_Hawassa,22.275211,1412.8,-6,32.8,13.4,0.67,Silt,5.58119705,0.009072596103,1.3,rice,0.8691259182,0.6685583986
28356,28356,447.45688,-10.7061013,-5.560658255,Rural_Hawassa,2.8577118,1716.4,-5.7,29.8,12.05,0.63,Silt,7.103301953,0.1345805602,10.9,wheat,5.191367307,0.47627223
34747,34747,589.4177,-7.259245976,-3.957015497,Rural_Hawassa,16.017185,824.6,-5.2,30.1,12.45,0.6,Loamy,4.890562875,0.09494360203,1,cassava,0.55920773,0.55920773
24049,24049,861.9149,-1.298213827,-1.186677588,Rural_Kilimani,17.060047,1529.5,-2.1,29,13.45,0.66,Volcanic,4.338272911,0.03583944506,0.5,tea,0.3304189025,0.660837805
43599,43599,712.7589,-4.862217176,-7.515660942,Rural_Kilimani,20.322554,582.5,-4.3,30.1,12.9,0.6,Sandy,5.553060576,0.4296703116,0.5,potato,0.2942056441,0.5884112882
25263,25263,730.551,-8.01620244,1.335906524,Rural_Sokoto,4.6362834,1722.4,-3.1,29,12.95,0.64,Volcanic,5.473566792,0.08373433459,4.1,tea,3.296562423,0.8040396153
35719,35719,786.9622,-4.781114698,-1.240732962,Rural_Kilimani,11.669836,1188.4,-3.1,32.4,14.65,0.62,Sandy,5.6839311,0.8597917848,4.4,coffee,0.8179919854,0.1859072694
30538,30538,555.3897,-8.565897014,-6.903033372,Rural_Akatsi,7.7568192,1206.9,-5.2,31.8,13.3,0.61,Peaty,4.208380755,0.07593778727,4.9,cassava,1.945217296,0.3969831217
21356,21356,683.68823,-8.957892326,-7.303944061,Rural_Akatsi,1.1034476,1510.2,-3.7,30.6,13.45,0.61,Volcanic,4.080160895,0.04383547247,14.4,tea,10.05700273,0.6984029675
